#REF!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,OWC 2025 Quarterfinals ⬥ Performance Scores,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,#,,,player,pscore ▼,played,counted,avg. score*,avg. acc,highest score*,,,,,notes,,,
,,,,,,,,,,,,,,,,,,,,
,,★,#1,AU:,,mrekk,1.913,8 / 8,8 / 11,"894,676",99.01%,,FM1,S,"993,089",,"• *all scores are normalized
     (mod multipliers removed)

• performance score takes into account relative
  scores and the amount of maps played
     (essentially 'match costs' for the entire round)

• star (★) = at least 70% participation",,,
,,★,#64,AT:,,z9a,1.107,5 / 7,5 / 11,"530,921",96.82%,,DT1,S,"938,044",,,,,
,,,#65,TR:,,LyeRR,1.102,3 / 8,3 / 11,"552,804",94.45%,,NM5,A,"868,120",,,,,
,,,#66,DE:,,Fleh,1.101,3 / 9,3 / 11,"687,087",96.91%,,NM2,S,"903,546",,,,,
,,★,#67,AT:,,z10a,1.101,6 / 7,6 / 11,"498,630",96.43%,,DT1,A,"700,773",,,,,
,,★,#68,FI:,,Amasetic,1.094,7 / 10,7 / 11,"492,953",97.92%,,NM2,A,"668,991",,,,,
,,,#69,DE:,,okinamo,1.090,4 / 9,4 / 11,"605,211",98.79%,,HD1,A,"651,121",,,,,
,,,#70,RU:,,desuqe,1.088,11 / 17,9 / 11,"504,803",97.75%,,HD3,A,"814,369",,,,,
,,,#71,PH:,,ZaNy_,1.081,10 / 16,6 / 11,"502,127",98.19%,,HD3,A,"656,113",,,,,
,,,#72,DE:,,yary,1.076,6 / 9,6 / 11,"506,548",97.93%,,DT3,A,"597,168",,,,,
,,,#73,CA:,,yip,1.074,3 / 9,3 / 11,"659,133",98.39%,,FM2,A,"918,790",,,,,
,,★,#74,ID:,,Hakui Koyori,1.071,6 / 7,6 / 11,"458,291",96.25%,,HD3,A,"592,712",,,,,
,,,#75,CA:,,PinkEyeFan2013,1.066,2 / 9,2 / 11,"741,277",98.72%,,DT3,S,"946,241",,,,,
,,,#76,US:,,BoshyMan741,1.065,2 / 6,2 / 11,"592,286",98.86%,,FM2,A,"632,423",,,,,
,,★,#77,AT:,,Akuma no Tenshi,1.045,6 / 7,6 / 11,"471,687",96.48%,,FM2,A,"680,471",,,,,
,,,#78,PH:,,zonelouise,1.038,8 / 16,5 / 11,"600,045",97.09%,,NM2,A,"826,674",,,,,
,,★,#79,ID:,,lifeline,1.038,5 / 7,5 / 11,"487,349",96.32%,,NM2,A,"633,985",,,,,
,,,#80,ES:,,ESCRUPULILLO,1.037,4 / 8,4 / 11,"569,670",97.06%,,FM4,S,"919,634",,,,,
,,,#81,FI:,,AllyrD,1.036,5 / 10,5 / 11,"544,852",97.24%,,HD1,A,"875,094",,,,,
,,,#82,CN:,,lolol234,1.029,3 / 7,3 / 11,"529,980",96.04%,,HR3,A,"781,660",,,,,
,,,#83,NO:,,Pinguinzi,1.023,9 / 17,7 / 11,"520,375",96.87%,,DT3,A,"788,102",,,,,
,,,#84,AU:,,cloppit,1.012,4 / 8,4 / 11,"621,874",98.49%,,NM2,S,"955,868",,,,,
,,,#85,KR:,,Chipori,1.007,3 / 8,3 / 11,"711,792",98.77%,,NM2,S,"955,472",,,,,
,,★,#86,FI:,,Mike Tyson,1.000,9 / 10,9 / 11,"405,910",96.73%,,FM3,A,"571,689",,,,,
,,★,#87,RO:,,AlexBelea,0.995,8 / 11,8 / 11,"468,293",95.90%,,FM1,A,"743,663",,,,,
,,,#88,US:,,[C],0.987,2 / 6,2 / 11,"592,970",97.87%,,DT4,A,"662,793",,,,,
,,,#89,BR:,,kagiura,0.986,8 / 19,6 / 11,"560,983",96.60%,,FM4,S,"877,080",,,,,
,,,#90,CL:,,NO37,0.985,6 / 15,3 / 11,"592,282",98.54%,,FM2,A,"820,777",,,,,
,,,#91,TW:,,Flyer,0.970,11 / 19,8 / 11,"491,347",95.38%,,DT1,A,"755,007",,,,,
,,,#92,FR:,,FlasTEH,0.965,8 / 16,7 / 11,"515,117",95.91%,,NM2,S,"814,639",,,,,
,,★,#93,NZ:,,5aiyku,0.961,12 / 16,7 / 11,"438,947",97.63%,,FM2,A,"564,150",,,,,
,,,#94,CL:,,Hanayume,0.960,7 / 15,5 / 11,"524,351",97.15%,,FM2,A,"751,597",,,,,
,,,#95,PL:,,Rafis,0.955,3 / 7,3 / 11,"532,847",98.64%,,NM2,A,"663,754",,,,,
,,,#96,GB:,,skia1,0.950,3 / 6,3 / 11,"464,815",96.08%,,DT4,A,"585,708",,,,,
,,,#97,BR:,,Nyash,0.949,11 / 19,7 / 11,"469,132",96.51%,,NM2,S,"652,822",,,,,
,,,#98,JP:,,RafuNa,0.946,3 / 7,3 / 11,"549,691",97.80%,,FM1,S,"646,977",,,,,
,,,#99,NO:,,antonyw,0.937,7 / 17,5 / 11,"494,209",97.35%,,HR3,S,"935,272",,,,,
,,,#100,NO:,,YokesPai,0.936,6 / 17,5 / 11,"535,544",95.73%,,HR3,S,"837,285",,,,,
,,,#101,BR:,,shwq,0.926,10 / 19,7 / 11,"456,726",96.46%,,NM4,A,"680,740",,,,,
,,★,#102,JP:,,Furamun,0.926,6 / 7,6 / 11,"402,217",95.70%,,NM2,A,"704,043",,,,,
,,,#103,CL:,,siiphs,0.916,8 / 15,5 / 11,"482,924",97.28%,,DT4,A,"630,463",,,,,
,,,#104,ES:,,BabyScylla,0.912,5 / 8,5 / 11,"452,362",96.47%,,HD1,A,"664,750",,,,,
,,,#105,CA:,,steamhappy,0.898,2 / 9,2 / 11,"600,654",98.70%,,HD3,A,"769,408",,,,,
,,★,#106,TR:,,spray-,0.894,6 / 8,6 / 11,"381,698",96.54%,,NM5,A,"467,405",,,,,
,,,#107,BR:,,VitorSkull,0.884,10 / 19,8 / 11,"461,730",96.61%,,NM3,A,"801,091",,,,,
,,,#108,CN:,,z980838928,0.881,3 / 7,3 / 11,"528,043",95.53%,,NM2,A,"779,088",,,,,
,,,#109,TW:,,Ruyaya,0.867,12 / 19,9 / 11,"401,361",95.84%,,FM2,A,"566,634",,,,,
,,,#110,SE:,,Grippeh,0.861,4 / 7,4 / 11,"445,131",98.20%,,DT1,A,"511,198",,,,,
,,,#111,CL:,,Gonzah,0.861,7 / 15,4 / 11,"462,286",97.08%,,NM2,A,"602,584",,,,,
,,,#112,GB:,,fudge,0.856,3 / 6,3 / 11,"389,869",96.34%,,DT1,A,"438,908",,,,,
,,,#113,RU:,,BJIADOC,0.853,5 / 17,3 / 11,"523,598",98.18%,,HD1,A,"653,451",,,,,
,,★,#114,ID:,,Stixe,0.850,5 / 7,5 / 11,"402,357",95.60%,,DT1,A,"505,736",,,,,
,,,#115,TW:,,Spinesnight,0.849,9 / 19,7 / 11,"444,774",95.09%,,FM1,A,"716,865",,,,,
,,★,#116,ES:,,[dekori],0.846,6 / 8,6 / 11,"396,877",96.14%,,DT1,A,"625,948",,,,,
,,,#117,PL:,,szedis,0.844,2 / 7,2 / 11,"498,085",96.64%,,HR3,A,"577,230",,,,,
,,,#118,FI:,,Kalanluu,0.843,6 / 10,6 / 11,"399,395",96.81%,,FM2,A,"481,400",,,,,
,,,#119,RU:,,maxim,0.840,7 / 17,4 / 11,"515,840",97.93%,,DT3,A,"704,098",,,,,
,,,#120,CA:,,SparklyFairy200,0.838,3 / 9,3 / 11,"517,514",96.65%,,NM2,A,"523,959",,,,,
,,,#121,TR:,,gheanfoil,0.835,2 / 8,2 / 11,"512,943",95.57%,,DT3,A,"605,034",,,,,
,,,#122,JP:,,haga1115,0.835,3 / 7,3 / 11,"424,027",96.66%,,HD3,A,"471,225",,,,,
,,,#123,FI:,,Xepei,0.828,5 / 10,5 / 11,"445,504",95.37%,,NM2,A,"550,700",,,,,
,,,#124,FI:,,Isak-,0.824,5 / 10,5 / 11,"411,399",96.30%,,NM2,A,"469,145",,,,,
,,,#125,FR:,,Satsukiiii,0.820,9 / 16,7 / 11,"413,434",96.99%,,FM2,A,"523,153",,,,,
,,,#126,GB:,,lystia,0.817,2 / 6,2 / 11,"497,980",97.04%,,HD3,A,"542,688",,,,,
,,,#127,SE:,,melwem,0.806,2 / 7,2 / 11,"511,148",97.12%,,HR1,A,"527,810",,,,,
,,,#128,RO:,,Kehest,0.803,5 / 11,5 / 11,"418,846",93.40%,,DT1,A,"790,719",,,,,
,,,#129,PL:,,hav,0.799,1 / 7,1 / 11,"522,446",97.96%,,NM5,A,"522,446",,,,,
,,,#130,TW:,,Rizer,0.796,6 / 19,4 / 11,"531,488",97.99%,,FM1,S,"763,479",,,,,
,,★,#131,JP:,,shouponpon,0.795,5 / 7,5 / 11,"352,051",95.07%,,FM3,A,"428,388",,,,,
,,,#132,SE:,,Fejlan,0.793,4 / 7,4 / 11,"406,159",97.36%,,FM2,A,"562,823",,,,,
,,,#133,JP:,,YMD,0.793,2 / 7,2 / 11,"586,963",97.44%,,FM1,A,"622,705",,,,,
,,,#134,JP:,,hosesan1020,0.792,4 / 7,4 / 11,"384,382",95.07%,,NM2,A,"491,210",,,,,
,,,#135,ES:,,towny1,0.788,4 / 8,4 / 11,"445,988",95.49%,,FM1,A,"705,964",,,,,
,,,#136,PL:,,gnahus,0.787,3 / 7,3 / 11,"451,823",97.66%,,DT1,A,"522,653",,,,,
,,★,#137,SE:,,Andros,0.781,5 / 7,5 / 11,"353,788",94.90%,,HR1,A,"509,782",,,,,
,,,#138,GB:,,MALTESER,0.776,1 / 6,1 / 11,"494,626",97.67%,,DT2,A,"494,626",,,,,
,,,#139,DE:,,aimbotcone,0.763,1 / 9,1 / 11,"636,549",96.27%,,DT3,A,"636,549",,,,,
,,,#140,PH:,,Jitterish,0.762,4 / 16,2 / 11,"541,228",97.31%,,NM2,A,"775,750",,,,,
,,,#141,ID:,,GNX,0.760,3 / 7,3 / 11,"439,690",97.35%,,FM2,A,"509,251",,,,,
,,,#142,KR:,,Nopekjk,0.754,1 / 8,1 / 11,"626,676",98.02%,,NM4,A,"626,676",,,,,
,,,#143,TW:,,Ethan2222,0.748,4 / 19,4 / 11,"474,422",97.77%,,FM3,A,"618,656",,,,,
,,,#144,US:,,WindowLife,0.744,2 / 6,2 / 11,"409,650",97.09%,,DT2,A,"441,455",,,,,
,,,#145,NZ:,,she gon pay me,0.742,1 / 16,1 / 11,"773,954",98.44%,,FM1,A,"773,954",,,,,
,,,#146,CN:,,Ledeau_Fox,0.742,2 / 7,2 / 11,"512,221",96.20%,,NM2,A,"562,971",,,,,
,,,#147,SE:,,Guyra_,0.739,3 / 7,3 / 11,"436,293",95.40%,,FM2,A,"611,583",,,,,
,,,#148,JP:,,Homutan,0.736,2 / 7,2 / 11,"426,136",94.60%,,HR3,A,"535,980",,,,,
,,,#149,AT:,,Teppi Fangirl,0.726,2 / 7,2 / 11,"472,865",96.10%,,FM2,A,"513,063",,,,,
,,,#150,JP:,,Aotoleen,0.718,3 / 7,3 / 11,"395,243",95.85%,,NM2,A,"574,022",,,,,
,,,#151,TR:,,Ievi-,0.717,3 / 8,3 / 11,"363,488",96.40%,,NM5,A,"414,347",,,,,
,,,#152,FR:,,Geordie Greep,0.714,7 / 16,5 / 11,"425,299",95.65%,,NM2,A,"688,177",,,,,
,,,#153,NO:,,HUNDUR,0.709,4 / 17,3 / 11,"474,843",96.74%,,DT3,A,"569,485",,,,,
,,,#154,FR:,,JapWhite,0.707,3 / 16,2 / 11,"464,442",96.16%,,DT3,S,"521,795",,,,,
,,,#155,CL:,,xXChokgamerXx,0.706,6 / 15,4 / 11,"406,074",95.85%,,NM2,A,"655,293",,,,,
,,,#156,SE:,,Lightningfox,0.702,2 / 7,2 / 11,"405,976",93.65%,,NM3,A,"499,119",,,,,
,,,#157,NZ:,,HaSappy,0.694,3 / 16,2 / 11,"517,096",97.26%,,DT3,A,"633,435",,,,,
,,,#158,TR:,,Clutch,0.688,3 / 8,3 / 11,"361,655",95.01%,,DT2,A,"495,733",,,,,
,,,#159,RU:,,Skrowell,0.659,2 / 17,2 / 11,"411,914",95.90%,,HD3,A,"414,858",,,,,
,,,#160,ES:,,junamat,0.637,3 / 8,3 / 11,"379,667",95.36%,,DT4,A,"456,193",,,,,
,,,#161,KR:,,MYKEYBOARD,0.613,2 / 8,2 / 11,"460,860",96.28%,,DT1,A,"498,440",,,,,
,,,#162,BR:,,tayko,0.613,5 / 19,3 / 11,"403,662",94.97%,,DT3,A,"626,765",,,,,
,,,#163,RU:,,Hober38,0.608,4 / 17,2 / 11,"456,304",96.25%,,FM1,A,"623,438",,,,,
,,,#164,TW:,,Shirosora,0.604,6 / 19,5 / 11,"399,463",95.78%,,NM2,A,"489,787",,,,,
,,,#165,ID:,,MejiroMcQueen,0.602,2 / 7,2 / 11,"393,756",96.58%,,FM1,A,"414,729",,,,,
,,,#166,ID:,,Thatnoobguy,0.594,1 / 7,1 / 11,"412,335",96.75%,,FM3,A,"412,335",,,,,
,,,#167,PH:,,Rammu,0.588,3 / 16,2 / 11,"367,016",95.76%,,HD3,A,"467,753",,,,,
,,,#168,TR:,,Orkay,0.584,2 / 8,2 / 11,"415,591",95.95%,,HR3,S,"454,772",,,,,
,,,#169,RO:,,capybaras,0.569,3 / 11,3 / 11,"340,915",96.52%,,TB,A,"375,347",,,,,
,,,#170,FI:,,savilju,0.559,2 / 10,2 / 11,"394,490",96.09%,,HD1,A,"435,716",,,,,
,,,#171,AT:,,Teppi,0.551,2 / 7,2 / 11,"366,734",96.19%,,DT4,A,"429,171",,,,,
,,,#172,AT:,,tomadoi,0.547,1 / 7,1 / 11,"405,737",96.02%,,HD3,A,"405,737",,,,,
,,,#173,PH:,,perhap,0.537,2 / 16,2 / 11,"443,846",96.98%,,NM1,A,"491,008",,,,,
,,,#174,CN:,,pr1mary,0.536,1 / 7,1 / 11,"367,656",95.05%,,DT2,A,"367,656",,,,,
,,,#175,GB:,,Mahmood,0.531,1 / 6,1 / 11,"411,048",96.77%,,DT1,A,"411,048",,,,,
,,,#176,RO:,,robotonic,0.451,1 / 11,1 / 11,"473,522",96.76%,,NM2,A,"473,522",,,,,
,,,#177,FI:,,vaadin peukkua,0.448,1 / 10,1 / 11,"395,669",95.72%,,DT3,A,"395,669",,,,,
,,,#178,AU:,,Xaver,0.421,1 / 8,1 / 11,"340,951",94.98%,,HR1,A,"340,951",,,,,
,,,#179,ES:,,marbl,0.412,1 / 8,1 / 11,"411,445",92.57%,,FM2,A,"411,445",,,,,
,,,#180,ID:,,FAW,0.380,1 / 7,1 / 11,"334,695",95.83%,,FM2,A,"334,695",,,,,
,,,#181,CL:,,Lasseh,0.370,1 / 15,0 / 11,"321,125",94.12%,,FM2,A,"321,125",,,,,
,,,#182,NZ:,,pii,0.322,1 / 16,1 / 11,"259,996",91.10%,,HD3,B,"259,996",,,,,
,,,#183,ES:,,Palodex,0.316,1 / 8,1 / 11,"290,809",94.97%,,DT4,A,"290,809",,,,,
,,,#184,NZ:,,silent hill,0.165,1 / 16,0 / 11,"125,578",86.17%,,HD3,B,"125,578",,,,,
