username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
BoshyMan741,,,,,83.43,83.98,0.8875,0.9475,70.25,True,83.54,2,134.0,"BoshyMan741 scores 70.25 with consistency score 84.0, recent tournament form 83.4; reliability 0.887, activity 0.948, provisional",{}
hav,,,,,79.34,88.52,0.8875,0.9475,68.26,True,81.18,2,134.0,"hav scores 68.26 with consistency score 88.5, recent tournament form 79.3; reliability 0.887, activity 0.948, provisional",{}
MALISZEWSKI,,,,,74.72,91.83,0.9062,0.9475,67.09,False,78.14,3,134.0,"MALISZEWSKI scores 67.09 with consistency score 91.8, recent tournament form 74.7; reliability 0.906, activity 0.948",{}
decaten,,,,,76.22,81.1,0.9062,0.9475,66.28,False,77.2,3,134.0,"decaten scores 66.28 with consistency score 81.1, recent tournament form 76.2; reliability 0.906, activity 0.948",{}
rektygon,,,,,78.98,73.4,0.8875,0.9475,65.48,True,77.86,2,134.0,"rektygon scores 65.48 with recent tournament form 79.0, consistency score 73.4; reliability 0.887, activity 0.948, provisional",{}
Rafis,,,,,75.42,86.05,0.8875,0.9475,65.21,True,77.55,2,134.0,"Rafis scores 65.21 with consistency score 86.0, recent tournament form 75.4; reliability 0.887, activity 0.948, provisional",{}
Pezz,,,,,73.98,88.65,0.8875,0.9475,64.68,True,76.91,2,134.0,"Pezz scores 64.68 with consistency score 88.7, recent tournament form 74.0; reliability 0.887, activity 0.948, provisional",{}
liliel,,,,,70.97,96.54,0.8875,0.9475,63.98,True,76.08,2,134.0,"liliel scores 63.98 with consistency score 96.5, recent tournament form 71.0; reliability 0.887, activity 0.948, provisional",{}
EthantrixV3,,,,,73.63,85.84,0.8688,0.9475,62.62,True,76.07,1,134.0,"EthantrixV3 scores 62.62 with consistency score 85.8, recent tournament form 73.6; reliability 0.869, activity 0.948, provisional",{}
calebshucks,,,,,71.6,89.87,0.8688,0.9475,61.95,True,75.25,1,134.0,"calebshucks scores 61.95 with consistency score 89.9, recent tournament form 71.6; reliability 0.869, activity 0.948, provisional",{}
ASecretBox,,,,,65.67,95.91,0.9062,0.9472,61.56,False,71.72,3,135.0,"ASecretBox scores 61.56 with consistency score 95.9, recent tournament form 65.7; reliability 0.906, activity 0.947",{}
gnahus,,,,,67.31,96.26,0.8875,0.9475,61.47,True,73.1,2,134.0,"gnahus scores 61.47 with consistency score 96.3, recent tournament form 67.3; reliability 0.887, activity 0.948, provisional",{}
cloppit,,,,,64.9,99.09,0.8875,0.9472,60.31,True,71.74,2,135.0,"cloppit scores 60.31 with consistency score 99.1, recent tournament form 64.9; reliability 0.887, activity 0.947, provisional",{}
tekkito,,,,,70.29,71.03,0.8875,0.9475,59.23,True,70.44,2,134.0,"tekkito scores 59.23 with consistency score 71.0, recent tournament form 70.3; reliability 0.887, activity 0.948, provisional",{}
bored yes,,,,,86.13,25.0,0.8688,0.9194,59.03,True,73.9,1,295.0,"bored yes scores 59.03 with recent tournament form 86.1, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
mrekk,,,,,65.56,88.58,0.8875,0.9472,58.98,True,70.16,2,135.0,"mrekk scores 58.98 with consistency score 88.6, recent tournament form 65.6; reliability 0.887, activity 0.947, provisional",{}
Nopekjk,,,,,65.2,86.6,0.8875,0.9454,58.3,True,69.48,2,142.0,"Nopekjk scores 58.30 with consistency score 86.6, recent tournament form 65.2; reliability 0.887, activity 0.945, provisional",{}
Kosiarek,,,,,63.29,83.4,0.9062,0.9475,57.8,False,67.31,3,134.0,"Kosiarek scores 57.80 with consistency score 83.4, recent tournament form 63.3; reliability 0.906, activity 0.948",{}
szedis,,,,,63.79,88.26,0.8875,0.9475,57.76,True,68.68,2,134.0,"szedis scores 57.76 with consistency score 88.3, recent tournament form 63.8; reliability 0.887, activity 0.948, provisional",{}
distantmemory,,,,,66.98,93.17,0.8688,0.9179,57.59,True,72.22,1,310.0,"distantmemory scores 57.59 with consistency score 93.2, recent tournament form 67.0; reliability 0.869, activity 0.918, provisional",{}
Allegrissimo,,,,,62.95,96.94,0.8688,0.9454,57.29,True,69.75,1,142.0,"Allegrissimo scores 57.29 with consistency score 96.9, recent tournament form 63.0; reliability 0.869, activity 0.945, provisional",{}
WindowLife,,,,,79.18,25.0,0.8688,0.9475,56.26,True,68.34,1,134.0,"WindowLife scores 56.26 with recent tournament form 79.2, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
FlyingTuna,,,,,60.18,94.19,0.8875,0.9454,56.2,True,66.98,2,142.0,"FlyingTuna scores 56.20 with consistency score 94.2, recent tournament form 60.2; reliability 0.887, activity 0.945, provisional",{}
palr,,,,,60.45,89.87,0.8875,0.9472,55.76,True,66.33,2,135.0,"palr scores 55.76 with consistency score 89.9, recent tournament form 60.5; reliability 0.887, activity 0.947, provisional",{}
NeliNyan,,,,,60.62,95.45,0.8688,0.9454,55.51,True,67.59,1,142.0,"NeliNyan scores 55.51 with consistency score 95.5, recent tournament form 60.6; reliability 0.869, activity 0.945, provisional",{}
Birchman,,,,,57.99,90.07,0.9062,0.9457,55.2,False,64.41,3,141.0,"Birchman scores 55.20 with consistency score 90.1, recent tournament form 58.0; reliability 0.906, activity 0.946",{}
toybot,,,,,65.24,75.81,0.8875,0.9193,54.95,True,67.35,2,296.0,"toybot scores 54.95 with consistency score 75.8, recent tournament form 65.2; reliability 0.887, activity 0.919, provisional",{}
rng_,,,,,79.36,25.0,0.8688,0.918,54.62,True,68.49,1,309.0,"rng_ scores 54.62 with recent tournament form 79.4, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
criller,,,,,60.09,84.65,0.8875,0.9454,54.54,True,65.0,2,142.0,"criller scores 54.54 with consistency score 84.7, recent tournament form 60.1; reliability 0.887, activity 0.945, provisional",{}
aknzx,,,,,59.44,79.48,0.9062,0.9472,54.46,False,63.45,3,135.0,"aknzx scores 54.46 with consistency score 79.5, recent tournament form 59.4; reliability 0.906, activity 0.947",{}
Rumyndra,,,,,60.31,92.09,0.8875,0.9201,54.44,True,66.67,2,289.0,"Rumyndra scores 54.44 with consistency score 92.1, recent tournament form 60.3; reliability 0.887, activity 0.920, provisional",{}
eddy,,,,,79.11,25.0,0.8688,0.9173,54.42,True,68.29,1,316.0,"eddy scores 54.42 with recent tournament form 79.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Tokii,,,,,78.63,25.0,0.8688,0.918,54.16,True,67.9,1,309.0,"Tokii scores 54.16 with recent tournament form 78.6, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
A]],,,,,60.25,89.21,0.8688,0.942,54.05,True,66.04,1,156.0,"A]] scores 54.05 with consistency score 89.2, recent tournament form 60.2; reliability 0.869, activity 0.942, provisional",{}
Ruyaya,,,,,54.63,97.48,0.9062,0.9423,53.97,False,63.2,3,155.0,"Ruyaya scores 53.97 with consistency score 97.5, recent tournament form 54.6; reliability 0.906, activity 0.942",{}
Indiana,,,,,66.38,64.22,0.8875,0.9186,53.76,True,65.95,2,303.0,"Indiana scores 53.76 with recent tournament form 66.4, consistency score 64.2; reliability 0.887, activity 0.919, provisional",{}
Flyer,,,,,55.7,97.7,0.8875,0.9423,53.61,True,64.1,2,155.0,"Flyer scores 53.61 with consistency score 97.7, recent tournament form 55.7; reliability 0.887, activity 0.942, provisional",{}
lifeline,,,,,59.24,73.57,0.8875,0.9674,53.32,True,62.11,2,71.0,"lifeline scores 53.32 with consistency score 73.6, recent tournament form 59.2; reliability 0.887, activity 0.967, provisional",{}
LordGabriel,,,,,60.78,82.36,0.8688,0.9423,53.29,True,65.1,1,155.0,"LordGabriel scores 53.29 with consistency score 82.4, recent tournament form 60.8; reliability 0.869, activity 0.942, provisional",{}
Wanderio,,,,,58.05,77.45,0.9062,0.9457,53.07,False,61.93,3,141.0,"Wanderio scores 53.07 with consistency score 77.5, recent tournament form 58.0; reliability 0.906, activity 0.946",{}
Fleh,,,,,57.1,94.58,0.8688,0.9454,53.06,True,64.6,1,142.0,"Fleh scores 53.06 with consistency score 94.6, recent tournament form 57.1; reliability 0.869, activity 0.945, provisional",{}
Spinesnight,,,,,54.74,97.45,0.8875,0.9423,52.92,True,63.28,2,155.0,"Spinesnight scores 52.92 with consistency score 97.5, recent tournament form 54.7; reliability 0.887, activity 0.942, provisional",{}
yip,,,,,56.97,86.56,0.8875,0.9457,52.78,True,62.89,2,141.0,"yip scores 52.78 with consistency score 86.6, recent tournament form 57.0; reliability 0.887, activity 0.946, provisional",{}
LUNAISTABBY,,,,,63.02,69.81,0.8875,0.918,52.45,True,64.38,2,309.0,"LUNAISTABBY scores 52.45 with consistency score 69.8, recent tournament form 63.0; reliability 0.887, activity 0.918, provisional",{}
steamhappy,,,,,56.45,84.26,0.8875,0.9457,52.05,True,62.01,2,141.0,"steamhappy scores 52.05 with consistency score 84.3, recent tournament form 56.5; reliability 0.887, activity 0.946, provisional",{}
shwq,,,,,54.73,90.41,0.8875,0.9423,51.74,True,61.87,2,155.0,"shwq scores 51.74 with consistency score 90.4, recent tournament form 54.7; reliability 0.887, activity 0.942, provisional",{}
Zylice,,,,,52.6,90.15,0.9062,0.9457,51.51,False,60.11,3,141.0,"Zylice scores 51.51 with consistency score 90.2, recent tournament form 52.6; reliability 0.906, activity 0.946",{}
sharytory,,,,,71.86,25.0,0.8688,0.9475,51.44,True,62.49,1,134.0,"sharytory scores 51.44 with recent tournament form 71.9, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
Xaver,,,,,51.73,98.92,0.8875,0.9457,51.34,True,61.17,2,141.0,"Xaver scores 51.34 with consistency score 98.9, recent tournament form 51.7; reliability 0.887, activity 0.946, provisional",{}
nujabes,,,,,53.36,91.47,0.8875,0.9457,51.18,True,60.98,2,141.0,"nujabes scores 51.18 with consistency score 91.5, recent tournament form 53.4; reliability 0.887, activity 0.946, provisional",{}
Eirra,,,,,57.82,81.6,0.8875,0.9193,51.05,True,62.58,2,296.0,"Eirra scores 51.05 with consistency score 81.6, recent tournament form 57.8; reliability 0.887, activity 0.919, provisional",{}
calangi,,,,,52.4,94.7,0.8875,0.9423,50.9,True,60.86,2,155.0,"calangi scores 50.90 with consistency score 94.7, recent tournament form 52.4; reliability 0.887, activity 0.942, provisional",{}
Raikouhou,,,,,56.32,77.26,0.8875,0.9475,50.88,True,60.51,2,134.0,"Raikouhou scores 50.88 with consistency score 77.3, recent tournament form 56.3; reliability 0.887, activity 0.948, provisional",{}
Fuma,,,,,50.57,96.39,0.8875,0.9593,50.86,True,59.73,2,94.0,"Fuma scores 50.86 with consistency score 96.4, recent tournament form 50.6; reliability 0.887, activity 0.959, provisional",{}
runnysunny,,,,,51.53,89.36,0.9062,0.9454,50.63,False,59.1,3,142.0,"runnysunny scores 50.63 with consistency score 89.4, recent tournament form 51.5; reliability 0.906, activity 0.945",{}
MineFrostID,,,,,52.15,85.82,0.8875,0.9674,50.56,True,58.88,2,71.0,"MineFrostID scores 50.56 with consistency score 85.8, recent tournament form 52.1; reliability 0.887, activity 0.967, provisional",{}
Oly9919,,,,,51.23,90.55,0.9062,0.9423,50.46,False,59.09,3,155.0,"Oly9919 scores 50.46 with consistency score 90.5, recent tournament form 51.2; reliability 0.906, activity 0.942",{}
Tim Kackner,,,,,52.17,97.88,0.8688,0.9454,50.36,True,61.31,1,142.0,"Tim Kackner scores 50.36 with consistency score 97.9, recent tournament form 52.2; reliability 0.869, activity 0.945, provisional",{}
maxim,,,,,52.03,92.45,0.8875,0.9437,50.35,True,60.11,2,149.0,"maxim scores 50.35 with consistency score 92.5, recent tournament form 52.0; reliability 0.887, activity 0.944, provisional",{}
Chipori,,,,,55.19,85.37,0.8688,0.9454,50.29,True,61.23,1,142.0,"Chipori scores 50.29 with consistency score 85.4, recent tournament form 55.2; reliability 0.869, activity 0.945, provisional",{}
Pregnancy,,,,,51.55,94.77,0.8875,0.9391,50.17,True,60.19,2,169.0,"Pregnancy scores 50.17 with consistency score 94.8, recent tournament form 51.5; reliability 0.887, activity 0.939, provisional",{}
killer2007,,,,,50.11,97.57,0.8875,0.9439,49.93,True,59.6,2,148.0,"killer2007 scores 49.93 with consistency score 97.6, recent tournament form 50.1; reliability 0.887, activity 0.944, provisional",{}
mcy4,,,,,71.92,25.0,0.8688,0.9188,49.92,True,62.54,1,301.0,"mcy4 scores 49.92 with recent tournament form 71.9, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
ZeitFrost,,,,,50.77,94.36,0.8875,0.9454,49.91,True,59.49,2,142.0,"ZeitFrost scores 49.91 with consistency score 94.4, recent tournament form 50.8; reliability 0.887, activity 0.945, provisional",{}
Crystal,,,,,51.0,93.87,0.8875,0.9437,49.9,True,59.57,2,149.0,"Crystal scores 49.90 with consistency score 93.9, recent tournament form 51.0; reliability 0.887, activity 0.944, provisional",{}
savilju,,,,,48.77,97.17,0.9062,0.942,49.9,False,58.45,3,156.0,"savilju scores 49.90 with consistency score 97.2, recent tournament form 48.8; reliability 0.906, activity 0.942",{}
ESCRUPULILLO,,,,,49.56,93.75,0.9062,0.9418,49.84,False,58.4,3,157.0,"ESCRUPULILLO scores 49.84 with consistency score 93.8, recent tournament form 49.6; reliability 0.906, activity 0.942",{}
nuxx,,,,,54.68,90.33,0.8688,0.9209,49.45,True,61.81,1,282.0,"nuxx scores 49.45 with consistency score 90.3, recent tournament form 54.7; reliability 0.869, activity 0.921, provisional",{}
karate,,,,,54.03,86.48,0.8875,0.9201,49.42,True,60.52,2,289.0,"karate scores 49.42 with consistency score 86.5, recent tournament form 54.0; reliability 0.887, activity 0.920, provisional",{}
PinkEyeFan2013,,,,,53.91,78.37,0.8875,0.9457,49.35,True,58.8,2,141.0,"PinkEyeFan2013 scores 49.35 with consistency score 78.4, recent tournament form 53.9; reliability 0.887, activity 0.946, provisional",{}
Zucchiniii,,,,,71.07,25.0,0.8688,0.918,49.33,True,61.86,1,309.0,"Zucchiniii scores 49.33 with recent tournament form 71.1, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
Lightningfox,,,,,50.43,93.1,0.8875,0.942,49.3,True,58.96,2,156.0,"Lightningfox scores 49.30 with consistency score 93.1, recent tournament form 50.4; reliability 0.887, activity 0.942, provisional",{}
perhap,,,,,50.68,91.7,0.8875,0.9423,49.24,True,58.88,2,155.0,"perhap scores 49.24 with consistency score 91.7, recent tournament form 50.7; reliability 0.887, activity 0.942, provisional",{}
NathanRam1918,,,,,51.75,86.26,0.8875,0.9457,49.23,True,58.65,2,141.0,"NathanRam1918 scores 49.23 with consistency score 86.3, recent tournament form 51.8; reliability 0.887, activity 0.946, provisional",{}
GET LOVED,,,,,53.5,86.96,0.8875,0.9209,49.19,True,60.19,2,282.0,"GET LOVED scores 49.19 with consistency score 87.0, recent tournament form 53.5; reliability 0.887, activity 0.921, provisional",{}
lolol235,,,,,50.92,83.02,0.9062,0.9457,49.14,False,57.34,3,141.0,"lolol235 scores 49.14 with consistency score 83.0, recent tournament form 50.9; reliability 0.906, activity 0.946",{}
Coreanmaluco,,,,,49.85,94.1,0.8875,0.9407,49.01,True,58.7,2,162.0,"Coreanmaluco scores 49.01 with consistency score 94.1, recent tournament form 49.9; reliability 0.887, activity 0.941, provisional",{}
ZaNy_,,,,,49.95,84.98,0.9062,0.9423,48.64,False,56.96,3,155.0,"ZaNy_ scores 48.64 with consistency score 85.0, recent tournament form 50.0; reliability 0.906, activity 0.942",{}
BATBALL,,,,,54.97,68.81,0.8875,0.9475,48.55,True,57.74,2,134.0,"BATBALL scores 48.55 with consistency score 68.8, recent tournament form 55.0; reliability 0.887, activity 0.948, provisional",{}
Ledeau_Fox,,,,,49.74,89.67,0.8875,0.9437,48.35,True,57.73,2,149.0,"Ledeau_Fox scores 48.35 with consistency score 89.7, recent tournament form 49.7; reliability 0.887, activity 0.944, provisional",{}
Icarussy,,,,,50.59,92.12,0.8688,0.9423,48.22,True,58.9,1,155.0,"Icarussy scores 48.22 with consistency score 92.1, recent tournament form 50.6; reliability 0.869, activity 0.942, provisional",{}
PikaPwn,,,,,56.11,77.01,0.8688,0.9202,48.2,True,60.29,1,288.0,"PikaPwn scores 48.20 with consistency score 77.0, recent tournament form 56.1; reliability 0.869, activity 0.920, provisional",{}
nemq,,,,,50.43,93.51,0.8875,0.9193,48.17,True,59.05,2,296.0,"nemq scores 48.17 with consistency score 93.5, recent tournament form 50.4; reliability 0.887, activity 0.919, provisional",{}
steisha,,,,,51.61,95.29,0.8688,0.9165,48.05,True,60.35,1,324.0,"steisha scores 48.05 with consistency score 95.3, recent tournament form 51.6; reliability 0.869, activity 0.916, provisional",{}
Tartis,,,,,50.77,96.6,0.8688,0.9201,47.91,True,59.94,1,289.0,"Tartis scores 47.91 with consistency score 96.6, recent tournament form 50.8; reliability 0.869, activity 0.920, provisional",{}
z980838928,,,,,47.19,91.3,0.9062,0.9437,47.9,False,56.01,3,149.0,"z980838928 scores 47.90 with consistency score 91.3, recent tournament form 47.2; reliability 0.906, activity 0.944",{}
-IZZY,,,,,46.96,96.8,0.8875,0.9423,47.61,True,56.93,2,155.0,"-IZZY scores 47.61 with consistency score 96.8, recent tournament form 47.0; reliability 0.887, activity 0.942, provisional",{}
Agent5d,,,,,51.92,77.01,0.9062,0.9202,47.48,False,56.94,3,288.0,"Agent5d scores 47.48 with consistency score 77.0, recent tournament form 51.9; reliability 0.906, activity 0.920",{}
bunnylikemoney,,,,,67.9,25.0,0.8688,0.9194,47.38,True,59.32,1,295.0,"bunnylikemoney scores 47.38 with recent tournament form 67.9, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Amasetic,,,,,48.07,89.16,0.8875,0.9475,47.33,True,56.29,2,134.0,"Amasetic scores 47.33 with consistency score 89.2, recent tournament form 48.1; reliability 0.887, activity 0.948, provisional",{}
Kalanluu,,,,,50.8,79.34,0.8875,0.942,47.24,True,56.51,2,156.0,"Kalanluu scores 47.24 with consistency score 79.3, recent tournament form 50.8; reliability 0.887, activity 0.942, provisional",{}
stellasu,,,,,50.41,87.43,0.8875,0.9193,47.17,True,57.81,2,296.0,"stellasu scores 47.17 with consistency score 87.4, recent tournament form 50.4; reliability 0.887, activity 0.919, provisional",{}
Thatnoobguy,,,,,47.13,81.9,0.9062,0.962,47.15,False,54.08,3,86.0,"Thatnoobguy scores 47.15 with consistency score 81.9, recent tournament form 47.1; reliability 0.906, activity 0.962",{}
fragranceofpage,,,,,69.82,25.0,0.85,0.9108,47.11,True,60.86,0,400.0,"fragranceofpage scores 47.11 with recent tournament form 69.8, consistency score 25.0; reliability 0.850, activity 0.911, provisional",{}
aahoff,,,,,49.65,90.12,0.8875,0.9193,47.11,True,57.74,2,296.0,"aahoff scores 47.11 with consistency score 90.1, recent tournament form 49.6; reliability 0.887, activity 0.919, provisional",{}
Hifkil,,,,,47.56,91.41,0.8875,0.9423,47.11,True,56.33,2,155.0,"Hifkil scores 47.11 with consistency score 91.4, recent tournament form 47.6; reliability 0.887, activity 0.942, provisional",{}
NO37,,,,,48.08,88.92,0.8875,0.9437,47.11,True,56.25,2,149.0,"NO37 scores 47.11 with consistency score 88.9, recent tournament form 48.1; reliability 0.887, activity 0.944, provisional",{}
NO67,,,,,48.46,87.63,0.8875,0.942,47.06,True,56.29,2,156.0,"NO67 scores 47.06 with consistency score 87.6, recent tournament form 48.5; reliability 0.887, activity 0.942, provisional",{}
Emilbus,,,,,47.73,89.67,0.8875,0.9439,47.01,True,56.12,2,148.0,"Emilbus scores 47.01 with consistency score 89.7, recent tournament form 47.7; reliability 0.887, activity 0.944, provisional",{}
A L E P H,,,,,45.47,98.81,0.8875,0.9418,46.92,True,56.14,2,157.0,"A L E P H scores 46.92 with consistency score 98.8, recent tournament form 45.5; reliability 0.887, activity 0.942, provisional",{}
Satsukiiii,,,,,50.08,85.65,0.8688,0.9423,46.82,True,57.19,1,155.0,"Satsukiiii scores 46.82 with consistency score 85.7, recent tournament form 50.1; reliability 0.869, activity 0.942, provisional",{}
Uzumaki,,,,,67.05,25.0,0.8688,0.918,46.77,True,58.64,1,309.0,"Uzumaki scores 46.77 with recent tournament form 67.0, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
Doomsday fanboy,,,,,69.18,25.0,0.85,0.9108,46.72,True,60.34,0,400.0,"Doomsday fanboy scores 46.72 with recent tournament form 69.2, consistency score 25.0; reliability 0.850, activity 0.911, provisional",{}
desuqe,,,,,46.95,96.84,0.8688,0.9439,46.68,True,56.93,1,148.0,"desuqe scores 46.68 with consistency score 96.8, recent tournament form 47.0; reliability 0.869, activity 0.944, provisional",{}
NINERIK,,,,,49.05,82.28,0.8875,0.9437,46.65,True,55.7,2,149.0,"NINERIK scores 46.65 with consistency score 82.3, recent tournament form 49.0; reliability 0.887, activity 0.944, provisional",{}
fedotoff,,,,,47.54,96.08,0.8875,0.918,46.64,True,57.25,2,309.0,"fedotoff scores 46.64 with consistency score 96.1, recent tournament form 47.5; reliability 0.887, activity 0.918, provisional",{}
Shinkiro,,,,,48.05,86.31,0.8875,0.942,46.57,True,55.7,2,156.0,"Shinkiro scores 46.57 with consistency score 86.3, recent tournament form 48.0; reliability 0.887, activity 0.942, provisional",{}
NYASH,,,,,44.84,98.89,0.8875,0.9423,46.54,True,55.65,2,155.0,"NYASH scores 46.54 with consistency score 98.9, recent tournament form 44.8; reliability 0.887, activity 0.942, provisional",{}
JapWhite,,,,,48.8,82.43,0.8875,0.9423,46.44,True,55.53,2,155.0,"JapWhite scores 46.44 with consistency score 82.4, recent tournament form 48.8; reliability 0.887, activity 0.942, provisional",{}
Ethan2222,,,,,64.62,25.0,0.8688,0.9423,46.42,True,56.7,1,155.0,"Ethan2222 scores 46.42 with recent tournament form 64.6, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Zigarette,,,,,46.7,97.44,0.8875,0.9193,46.38,True,56.85,2,296.0,"Zigarette scores 46.38 with consistency score 97.4, recent tournament form 46.7; reliability 0.887, activity 0.919, provisional",{}
Kurumiw,,,,,45.83,93.84,0.8875,0.9423,46.36,True,55.43,2,155.0,"Kurumiw scores 46.36 with consistency score 93.8, recent tournament form 45.8; reliability 0.887, activity 0.942, provisional",{}
misha awa,,,,,49.86,75.61,0.8875,0.9475,46.26,True,55.01,2,134.0,"misha awa scores 46.26 with consistency score 75.6, recent tournament form 49.9; reliability 0.887, activity 0.948, provisional",{}
HaSappy,,,,,64.24,25.0,0.8688,0.9439,46.24,True,56.39,1,148.0,"HaSappy scores 46.24 with recent tournament form 64.2, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
BabyScylla,,,,,44.69,97.87,0.8875,0.9418,46.24,True,55.33,2,157.0,"BabyScylla scores 46.24 with consistency score 97.9, recent tournament form 44.7; reliability 0.887, activity 0.942, provisional",{}
Homura--,,,,,45.84,92.62,0.8875,0.9439,46.24,True,55.2,2,148.0,"Homura-- scores 46.24 with consistency score 92.6, recent tournament form 45.8; reliability 0.887, activity 0.944, provisional",{}
BadAimBoi,,,,,66.2,25.0,0.8688,0.9179,46.22,True,57.96,1,310.0,"BadAimBoi scores 46.22 with recent tournament form 66.2, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
HUNDUR,,,,,45.61,93.1,0.8875,0.9437,46.15,True,55.11,2,149.0,"HUNDUR scores 46.15 with consistency score 93.1, recent tournament form 45.6; reliability 0.887, activity 0.944, provisional",{}
Eevert,,,,,48.29,89.34,0.8875,0.9193,46.1,True,56.5,2,296.0,"Eevert scores 46.10 with consistency score 89.3, recent tournament form 48.3; reliability 0.887, activity 0.919, provisional",{}
Azer,,,,,52.28,64.94,0.8875,0.9475,46.09,True,54.81,2,134.0,"Azer scores 46.09 with consistency score 64.9, recent tournament form 52.3; reliability 0.887, activity 0.948, provisional",{}
macabea,,,,,44.9,86.61,0.9062,0.9552,46.09,False,53.24,3,107.0,"macabea scores 46.09 with consistency score 86.6, recent tournament form 44.9; reliability 0.906, activity 0.955",{}
lolol234,,,,,44.77,90.2,0.9062,0.9437,46.06,False,53.86,3,149.0,"lolol234 scores 46.06 with consistency score 90.2, recent tournament form 44.8; reliability 0.906, activity 0.944",{}
Hakui Koyori,,,,,47.45,73.02,0.9062,0.967,46.06,False,52.56,3,72.0,"Hakui Koyori scores 46.06 with consistency score 73.0, recent tournament form 47.5; reliability 0.906, activity 0.967",{}
arbusion,,,,,48.14,96.23,0.8688,0.9167,46.0,True,57.76,1,322.0,"arbusion scores 46.00 with consistency score 96.2, recent tournament form 48.1; reliability 0.869, activity 0.917, provisional",{}
chicken_67,,,,,65.72,25.0,0.8688,0.9194,45.99,True,57.58,1,295.0,"chicken_67 scores 45.99 with recent tournament form 65.7, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
zonelouise,,,,,47.22,91.79,0.8688,0.9423,45.96,True,56.13,1,155.0,"zonelouise scores 45.96 with consistency score 91.8, recent tournament form 47.2; reliability 0.869, activity 0.942, provisional",{}
Pinguinzi,,,,,44.76,95.19,0.8875,0.9437,45.94,True,54.85,2,149.0,"Pinguinzi scores 45.94 with consistency score 95.2, recent tournament form 44.8; reliability 0.887, activity 0.944, provisional",{}
Grippeh,,,,,45.38,92.5,0.8875,0.942,45.82,True,54.8,2,156.0,"Grippeh scores 45.82 with consistency score 92.5, recent tournament form 45.4; reliability 0.887, activity 0.942, provisional",{}
Ievi-,,,,,46.45,87.65,0.8875,0.942,45.72,True,54.69,2,156.0,"Ievi- scores 45.72 with consistency score 87.7, recent tournament form 46.5; reliability 0.887, activity 0.942, provisional",{}
-lion,,,,,48.63,85.81,0.8875,0.9187,45.71,True,56.07,2,302.0,"-lion scores 45.71 with consistency score 85.8, recent tournament form 48.6; reliability 0.887, activity 0.919, provisional",{}
papercandle,,,,,46.52,80.13,0.9062,0.9457,45.63,False,53.24,3,141.0,"papercandle scores 45.63 with consistency score 80.1, recent tournament form 46.5; reliability 0.906, activity 0.946",{}
mint breeze,,,,,47.3,84.14,0.8875,0.9389,45.55,True,54.67,2,170.0,"mint breeze scores 45.55 with consistency score 84.1, recent tournament form 47.3; reliability 0.887, activity 0.939, provisional",{}
spray-,,,,,44.95,91.57,0.8875,0.942,45.37,True,54.27,2,156.0,"spray- scores 45.37 with consistency score 91.6, recent tournament form 45.0; reliability 0.887, activity 0.942, provisional",{}
Mahmood,,,,,44.96,90.72,0.8875,0.9437,45.32,True,54.11,2,149.0,"Mahmood scores 45.32 with consistency score 90.7, recent tournament form 45.0; reliability 0.887, activity 0.944, provisional",{}
stllok,,,,,64.37,25.0,0.8688,0.9179,45.05,True,56.5,1,310.0,"stllok scores 45.05 with recent tournament form 64.4, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
lolol233,,,,,46.0,84.04,0.8875,0.9457,44.99,True,53.61,2,141.0,"lolol233 scores 44.99 with consistency score 84.0, recent tournament form 46.0; reliability 0.887, activity 0.946, provisional",{}
Kehest,,,,,41.64,96.78,0.9062,0.942,44.96,False,52.67,3,156.0,"Kehest scores 44.96 with consistency score 96.8, recent tournament form 41.6; reliability 0.906, activity 0.942",{}
Welter,,,,,45.42,80.45,0.9062,0.9457,44.93,False,52.43,3,141.0,"Welter scores 44.93 with consistency score 80.5, recent tournament form 45.4; reliability 0.906, activity 0.946",{}
Mike Tyson,,,,,46.41,88.81,0.8688,0.942,44.92,True,54.89,1,156.0,"Mike Tyson scores 44.92 with consistency score 88.8, recent tournament form 46.4; reliability 0.869, activity 0.942, provisional",{}
fedoragoose,,,,,44.77,89.34,0.8875,0.942,44.88,True,53.68,2,156.0,"fedoragoose scores 44.88 with consistency score 89.3, recent tournament form 44.8; reliability 0.887, activity 0.942, provisional",{}
